,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
3135,96.86655,108.87599,7.5979834,19.73671,3.5573294,619.04407,99.26416,136.01518,220.01505
3136,94.9751,104.838036,7.654028,20.113169,3.5653477,607.2173,100.89566,136.60173,217.266
3137,94.93289,101.48191,7.3003154,20.159517,3.536107,595.1895,102.27707,136.96284,213.08394
3138,92.19678,98.34377,7.72599,19.935843,3.5139637,590.71893,101.91318,137.45364,214.74933
3139,89.981544,94.7963,7.635016,20.126022,3.4940865,592.433,100.58856,137.17888,217.60219
3140,88.779274,93.99423,7.6797647,19.903011,3.5414765,602.8012,100.03283,137.77968,213.04655
3141,88.5852,95.20963,7.429238,20.242603,3.5939126,618.78467,100.90473,138.05496,213.33301
3142,89.063675,95.0461,7.4296174,20.291912,3.5950131,619.3402,102.64313,137.56796,213.38895
3143,89.30443,96.770355,7.770388,20.537119,3.644947,626.38434,104.629036,138.75505,218.82245
3144,91.36159,97.99213,8.25861,20.514929,3.6882174,639.94,107.83986,140.3078,224.63126
3145,91.25482,98.64771,8.312947,20.667067,3.6943057,648.2623,110.53042,140.30061,225.26578
3146,89.26598,97.20511,7.999211,20.446165,3.6590486,639.1342,114.35459,140.00214,225.40504
3147,86.830666,93.28089,8.36191,20.201435,3.6386166,629.9806,118.95378,140.79837,221.92772
3148,86.413445,93.65543,8.43392,19.924992,3.6145442,627.4835,118.641685,141.33427,218.90204
3149,89.45536,94.643486,8.381868,19.490162,3.6156504,627.7413,117.666565,141.11545,215.99942
3150,90.8551,96.11494,8.46121,19.259718,3.6700597,630.7724,118.40877,141.2386,215.78223
3151,90.256065,97.00922,8.752185,18.924393,3.6672225,635.9747,118.10677,141.10866,222.03969
3152,91.30292,100.03293,8.457822,18.96829,3.7054787,654.74817,115.89924,141.30757,228.98358
3153,91.26325,101.13901,8.578533,18.973782,3.6828072,666.79816,115.51833,141.06483,240.84662
3154,90.58761,99.94329,8.493487,19.058558,3.6976569,661.3314,116.297775,141.06033,246.45947
3155,91.26152,100.923935,8.491687,18.840103,3.7126307,667.52045,118.669556,140.68156,243.94913
3156,94.50039,102.60691,8.57973,18.617823,3.6415157,678.7386,120.75931,140.99513,243.05943
3157,93.84574,101.5122,8.543959,18.308474,3.5798926,679.5882,118.8108,141.85155,240.9566
3158,92.76813,98.6535,8.343353,17.96153,3.5167308,676.1565,117.55597,141.6075,239.21796
3159,90.27335,94.86483,8.448451,17.7956,3.4371877,661.9987,115.651375,142.4144,238.56653
3160,87.61022,93.63192,8.334332,17.831696,3.426513,663.02576,110.9862,143.75932,235.01086
3161,86.54824,92.25156,7.640894,17.86732,3.461512,674.04663,108.09161,144.80365,234.4118
3162,83.95443,89.176636,7.314825,18.069227,3.4598923,672.9775,107.10402,144.2797,229.30557
3163,82.74837,88.4585,7.33597,18.232407,3.5203633,673.7571,107.721886,144.36543,226.04913
3164,83.50454,91.03085,7.5270147,18.499771,3.5583184,690.9039,108.21347,145.25395,229.41264
3165,85.277054,92.61719,7.7611284,19.256413,3.6053371,707.1377,109.34881,145.22844,228.05658
3166,85.988914,93.010506,7.781301,19.381926,3.5927036,710.0588,108.78884,145.0401,225.3229
3167,87.16995,93.56526,8.340812,19.471823,3.5551784,709.0958,108.00019,144.4444,219.22966
3168,85.724655,92.24651,7.9782305,19.326445,3.533157,679.6881,107.64026,145.18459,218.78543
3169,85.08705,92.19345,7.3755417,19.279354,3.5441132,674.9081,104.67979,145.0673,219.41649
3170,84.930504,91.612045,7.042567,19.361408,3.5572274,678.78204,100.487656,145.44188,222.70615
3171,83.43347,90.704506,7.1577764,19.216711,3.5577312,683.83344,97.06839,146.19237,226.93802
3172,82.71535,90.31327,7.270874,19.344402,3.529506,680.7325,96.33831,145.72144,223.01105
3173,83.3665,90.93278,6.742451,19.486029,3.5063105,683.1555,96.06189,144.69829,223.04001
3174,81.311905,88.334595,6.4034333,19.152237,3.4160426,674.5895,96.49724,144.13675,222.40953
3175,79.19407,85.82534,6.420116,18.72247,3.3356464,665.9976,92.992035,143.8387,223.59525
3176,78.13444,85.753975,6.5554357,18.416172,3.3400304,668.1135,91.215065,143.2063,226.11444
3177,79.21846,87.22416,6.681911,18.51769,3.375775,666.52185,92.31958,142.73495,229.03749
3178,80.21358,88.420074,6.712644,18.567556,3.4288132,667.96515,89.69429,144.06932,229.05048
3179,80.25343,87.58236,6.552679,18.79425,3.441253,675.36365,91.155624,143.57918,227.36536
3180,80.702354,88.70482,6.4001455,19.687561,3.457921,678.0321,92.61214,144.0019,220.85402
3181,82.27768,91.21481,6.466519,20.436703,3.5024023,677.8099,93.59669,143.86005,220.77922
3182,84.520805,91.81229,6.4862227,20.468576,3.5235949,679.4956,92.798515,144.84084,224.46878
3183,85.07486,92.86797,6.4974957,20.533316,3.49375,669.56824,91.384964,145.25633,220.51093
3184,87.84494,96.153435,6.4352493,20.2773,3.4231312,678.2937,91.96328,145.35925,218.18867
3185,89.4401,97.077644,6.1927104,19.803913,3.4438126,695.8967,91.40927,144.96823,218.11838
3186,90.08039,95.67843,6.2153816,19.663187,3.459948,693.34296,90.37019,145.7622,219.56985
3187,88.58982,93.74926,6.212501,19.151001,3.4465592,692.2522,87.08456,146.11244,213.02428
3188,88.68018,93.893715,6.5426254,19.018606,3.4768279,695.5858,86.39356,146.29514,205.55399
3189,88.46253,92.57081,6.350083,18.540941,3.46658,687.70703,85.07872,146.58371,198.45132
3190,87.84699,91.98568,5.9116087,18.732708,3.4704604,684.87396,83.30109,147.6084,195.34074
3191,85.11951,90.78251,5.6025887,18.752403,3.433739,683.68726,82.80026,147.91457,195.56152
