,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2711,41.564945,43.715668,2.677762,23.589472,3.194081,421.08878,69.890274,108.76497,117.36417
2712,41.534405,43.978676,2.689013,23.647177,3.2474177,424.95584,70.84915,108.54388,115.11663
2713,41.95139,44.68552,2.7352147,23.282703,3.2719665,423.5796,72.20766,108.74759,113.16274
2714,43.458668,45.843525,2.779608,22.921509,3.2956045,424.57895,72.28739,109.73357,112.24787
2715,44.55628,46.831215,2.8689632,22.751644,3.3049283,420.6597,71.80643,110.689835,112.31155
2716,44.341187,48.01421,2.888832,22.20027,3.3570752,422.88358,71.734055,110.60206,115.74257
2717,44.299316,47.799435,2.904672,21.90612,3.40904,420.46066,71.766464,110.91614,117.91363
2718,44.85682,47.942623,2.9128857,22.885767,3.4479735,418.7261,71.322556,110.6642,115.36302
2719,45.242966,48.426533,2.8185983,23.445913,3.468813,417.7333,70.5524,110.98726,115.61822
2720,45.81082,47.950733,2.646472,23.418692,3.4744096,417.27118,70.300644,109.66944,116.55336
2721,45.549324,48.034565,2.6447563,23.586033,3.495624,415.0768,70.30889,109.03397,114.55288
2722,45.168953,48.47061,2.504588,23.970604,3.5033026,418.0743,71.355804,108.7252,114.52328
2723,45.53093,48.808376,2.4387376,24.004261,3.4953153,416.32294,71.113815,108.43818,114.31917
2724,45.61954,48.823994,2.4780362,23.639711,3.500014,419.46655,72.7018,107.76635,112.20192
2725,46.02798,49.56393,2.5872915,23.711342,3.5322814,418.22833,74.38954,107.06984,115.54043
2726,46.496693,49.68279,2.6276805,23.554209,3.540367,419.7825,74.91739,108.09131,116.76703
2727,46.698616,50.18595,2.6880047,23.463078,3.5346272,417.28516,75.37924,108.807,119.06822
2728,47.280277,50.831806,2.7059052,23.819633,3.5302029,422.09976,75.97137,109.264114,120.655426
2729,47.77254,51.01593,2.739043,24.207106,3.5303125,422.9014,76.252785,109.31915,121.97793
2730,48.017742,51.5419,2.6996396,25.067326,3.5716395,428.0295,77.47366,109.11352,122.363976
2731,48.530518,52.005005,2.689208,25.31195,3.6087584,431.28177,77.452385,109.68448,121.656136
2732,48.316673,51.41214,2.7404742,25.644238,3.5883646,434.0221,76.4952,110.10515,121.87073
2733,47.511963,51.03687,2.7663147,25.1009,3.5400896,437.9095,75.967285,110.63229,121.986595
2734,47.88062,51.069717,2.7001038,25.159664,3.5281203,445.69235,76.78389,111.53655,123.40701
2735,48.35085,50.77201,2.5992398,25.24857,3.5447524,445.00897,76.748146,111.35595,123.270226
2736,48.629177,50.939926,2.4057848,25.701897,3.559779,449.92563,76.95654,111.986145,122.04079
