,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
3226,105.6084,147.10143,78.57438,28.61397,46.20073,91.72761,49.84093,152.39006,64.071526,105.25461
3227,105.952286,147.70844,79.643364,28.266813,46.147953,92.2002,51.252354,148.84348,63.676422,104.6523
3228,105.67484,146.90915,79.19893,28.139996,46.387543,92.27441,51.40544,146.03348,63.247288,103.87856
3229,106.93925,148.02214,79.454346,28.432747,46.58587,91.65399,52.463043,144.33586,63.820293,104.68911
3230,108.23141,149.25323,79.5029,28.590828,46.78773,91.2774,53.06,142.5563,63.847008,106.175896
3231,108.18871,149.94557,80.70734,28.791372,46.941345,92.065735,53.870243,143.02185,63.891205,105.53346
3232,108.67694,145.04688,79.92065,28.236752,46.98079,91.50389,53.699173,141.35123,63.57313,104.80525
3233,108.82662,142.08844,79.52215,27.496302,46.766987,91.16745,52.485905,141.91043,63.48437,105.68529
3234,107.383705,139.64891,79.51893,26.992739,46.458614,90.75564,51.913685,142.13925,63.13813,105.44099
3235,106.4367,139.982,80.532486,26.6659,46.330498,90.93632,51.16503,141.15555,63.001865,106.026184
3236,106.701416,141.2489,81.31874,26.807364,45.87983,91.11615,51.617535,141.52486,63.33771,107.16869
3237,106.64366,141.19403,80.75743,26.514177,45.71114,90.917366,51.80841,140.47118,63.044106,106.22908
3238,107.47673,142.13469,80.28106,26.372282,46.01338,91.201035,52.071587,141.09459,62.998558,108.36162
3239,108.31547,142.28859,79.88436,26.125753,46.527054,90.95556,51.57605,141.4685,63.391167,109.58156
3240,108.29176,140.94574,80.0028,25.635738,46.33912,90.805595,50.75324,140.91293,63.452015,109.388985
3241,108.80782,141.38322,80.65302,25.836254,46.08678,91.67556,51.029884,141.06139,63.60715,110.15218
