,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2701,38.71583,40.707603,2.9266963,24.725336,3.0988336,407.54034,70.1022,108.23584,104.12181
2702,38.654575,40.7609,2.9310756,25.179253,3.1344986,407.52338,69.340614,108.50655,104.94629
2703,39.26193,41.161785,2.858904,24.952766,3.1381445,407.7797,69.4134,110.36573,105.98148
2704,39.602333,42.472492,2.9076722,24.695442,3.151402,417.34998,69.92756,111.82196,107.06696
2705,40.41558,43.544174,2.96314,24.925318,3.1483738,417.49478,69.74281,112.20404,107.96494
2706,40.869614,43.779144,2.9858532,24.63995,3.1570442,412.74988,69.24727,111.99763,109.02782
2707,40.79133,43.43993,3.0159953,24.924374,3.1688263,411.57825,68.78053,110.39648,109.01939
2708,40.842144,43.39516,2.8343391,24.809282,3.196544,414.61694,69.1359,109.94725,112.05928
2709,41.49342,44.128036,2.6964374,24.989115,3.2097456,418.13937,69.31541,110.99396,113.55407
2710,42.025368,44.46201,2.6964102,25.073124,3.2017293,422.925,69.40431,110.940285,116.41759
2711,41.68439,44.56289,2.6100705,24.703043,3.2009556,423.7682,69.518234,109.02952,118.41698
2712,41.845154,44.53404,2.6307611,24.851343,3.2506154,424.82944,69.984245,108.24063,116.86037
2713,42.604218,45.058876,2.685285,24.591621,3.265131,426.00983,70.62959,109.42989,115.793846
2714,43.20876,46.30212,2.7467246,24.426699,3.2832215,426.87585,71.03751,110.30797,114.39386
2715,44.45421,47.541416,2.8714018,24.261587,3.3043933,423.8112,70.9684,111.471275,114.631256
2716,44.891853,47.65911,2.8698885,23.530214,3.3531358,426.8812,71.24607,111.31817,117.523056
2717,44.664078,47.26133,2.869073,23.24638,3.3932524,423.63452,71.076675,110.7649,118.9591
2718,45.201572,47.552784,2.875629,23.56782,3.432857,419.54205,70.81002,110.79627,117.90386
2719,45.174137,47.721394,2.7899163,23.788315,3.4666076,419.8301,70.46201,110.42792,117.239
2720,45.40443,48.430313,2.6224878,24.057785,3.4737327,422.74753,70.38805,110.39447,118.05187
2721,46.067142,48.56981,2.6022942,24.320015,3.4916246,420.6396,70.36604,109.37469,116.567245
2722,46.047413,48.407234,2.4702911,24.358706,3.5016122,422.60635,70.20102,108.72531,116.775085
2723,45.93604,48.647717,2.396704,24.872581,3.499242,420.3509,70.51797,108.30049,116.26198
2724,46.287277,48.961205,2.4299934,24.915066,3.5128825,421.75162,71.2843,107.34035,114.96596
2725,46.796432,49.522842,2.525152,24.580261,3.5408893,420.8789,72.460045,107.969795,117.32798
2726,46.649734,49.383022,2.5611095,24.577562,3.539069,423.92203,73.06314,108.610435,118.48709
2727,46.962788,50.04643,2.6382153,24.306955,3.5266886,422.07428,73.26993,109.60877,120.45901
2728,47.178257,50.126064,2.6879299,24.738441,3.5349576,424.91895,74.054306,109.39376,122.09916
2729,47.535324,50.61505,2.6818671,25.044926,3.5413685,425.54312,74.97199,109.25635,123.53138
2730,48.383884,50.753056,2.6532624,25.468782,3.5645423,429.94852,75.7966,109.6089,123.69253
2731,48.47393,51.647007,2.7047136,26.105062,3.6027317,434.38406,75.991005,110.1197,124.10877
2732,48.588886,51.463966,2.6740475,26.097906,3.5929894,440.02765,75.70337,110.8892,124.45852
2733,47.91839,50.789284,2.7538486,25.910664,3.5542545,442.02518,75.21803,111.10024,124.61329
2734,48.018112,50.89021,2.69004,26.011328,3.5437076,446.01712,75.50954,111.707275,125.45754
2735,48.333107,51.366096,2.5919666,26.240446,3.5632277,447.767,75.94374,111.70975,125.6569
2736,48.461952,51.37991,2.4175286,26.329748,3.5607188,453.34637,76.00382,112.39792,123.77164
2737,48.59168,51.18125,2.4425213,26.427443,3.5686948,460.42743,76.1006,112.2698,124.13882
2738,48.702576,51.453075,2.4163296,26.570126,3.5475636,469.82883,76.63065,112.32172,123.63356
2739,48.63045,51.355995,2.5003707,26.7199,3.5351715,478.48724,77.02901,112.532745,126.61069
2740,48.76637,51.274647,2.547608,26.944525,3.5321183,482.45685,77.49024,112.22454,127.34581
2741,49.17134,52.443554,2.6429462,27.332306,3.6056225,489.2334,78.586174,114.07422,126.13671
2742,49.24775,53.552402,2.689833,27.21333,3.633767,493.7519,79.32042,114.72952,123.71601
2743,49.878902,53.920113,2.746362,27.216782,3.6686845,496.03,79.106445,115.053345,122.29914
2744,50.664745,54.8293,2.6941853,26.42231,3.6765444,497.239,78.99237,114.47999,122.27834
2745,51.26236,55.649307,2.7401881,26.178385,3.6225839,496.7179,79.74893,113.90106,121.45428
2746,51.807533,56.181526,2.7401164,26.148504,3.6055856,509.7186,80.72807,112.80561,121.84021
2747,52.22685,56.137123,2.743284,26.073502,3.6188133,520.90466,80.77593,112.29513,122.41571
2748,52.669914,56.495228,2.6850288,26.22475,3.6636565,530.772,80.825066,112.34985,124.29475
2749,52.676807,56.261147,2.7320545,25.74938,3.6289608,534.5808,80.43745,112.78173,126.6529
2750,52.763367,55.712284,2.618462,25.527914,3.6397736,532.5407,80.66995,113.35181,127.32696
2751,53.25732,56.0731,2.5803835,25.619295,3.6470675,528.4728,81.27275,113.69435,126.24864
2752,53.651253,56.314583,2.5230823,26.158249,3.649901,528.6939,81.46969,113.97334,126.680695
2753,53.526688,55.549755,2.4709158,26.135273,3.6520119,514.1062,81.42579,116.38529,125.477394
2754,53.19386,55.78886,2.5162406,26.1065,3.6550539,516.7532,81.69989,116.841415,124.34997
2755,53.39539,55.77703,2.622585,25.849785,3.6377192,526.316,81.31862,117.346695,123.13738
2756,53.277645,55.760662,2.6973011,25.956625,3.592429,535.30426,81.18453,117.22548,123.90846
2757,53.232975,55.40357,2.7104168,25.828615,3.5810685,535.2018,80.90979,116.01091,123.60907
2758,53.033474,56.047123,2.627597,26.528526,3.5909,547.0214,80.67309,115.440834,123.460236
2759,53.270473,55.81145,2.753218,27.891075,3.5795505,549.60876,80.59257,115.0956,123.87559
2760,53.611458,56.191208,2.7919545,27.602314,3.573423,549.5382,80.7408,115.817116,122.79482
2761,54.365055,57.418423,2.800778,27.289518,3.5641775,552.2381,80.80903,115.880066,123.57535
2762,54.852108,58.609715,2.8934486,27.02441,3.553932,553.77734,82.27915,116.21408,123.88153
2763,55.564053,58.840054,2.884002,27.445183,3.6009803,551.5718,82.70007,116.886314,123.40586
2764,55.78703,59.581013,2.8427577,27.749697,3.6506705,561.80426,83.11775,116.67265,123.98335
2765,56.83185,60.910255,2.873804,27.7076,3.697965,560.43097,84.27341,117.51647,122.58124
2766,57.589504,61.269485,2.8794897,27.396952,3.7660463,546.3995,84.43615,116.89025,121.39298
2767,57.68462,61.360153,2.8685133,27.472849,3.7934108,545.511,85.24241,116.28839,120.21831
2768,58.501118,62.024902,2.8890843,27.903399,3.7959023,541.4968,85.59614,117.127174,120.068016
2769,59.04647,62.49107,3.0272496,27.662409,3.8218644,550.6857,86.75937,116.6393,121.16092
2770,59.873966,63.270863,3.1623073,27.849688,3.8334842,555.25793,87.52994,115.79145,123.12643
2771,60.24638,63.49464,3.103616,27.470573,3.8941793,555.6958,87.42562,115.41676,125.31866
2772,60.353626,63.46679,3.0978255,27.743626,3.987656,549.19604,88.18758,116.028625,126.26776
2773,60.380493,63.95126,3.0231209,27.562117,4.100491,552.585,89.19706,115.84774,130.28123
2774,60.8304,64.576355,2.8969777,28.04206,4.146131,553.2368,89.72157,115.98146,133.40909
2775,61.74234,65.149895,2.8910031,28.146591,4.2261705,558.3133,90.85399,116.8195,134.45323
2776,62.446766,65.65161,2.7934306,27.933668,4.230712,557.29205,89.40289,116.92857,136.67674
2777,62.61658,65.62382,2.7599738,27.61442,4.1758585,560.70905,88.32863,114.66273,135.91057
2778,62.232227,65.7076,2.7958477,27.058346,4.131267,552.82324,89.04342,117.56431,135.61923
2779,61.70691,64.65679,2.8090353,27.392155,4.1651483,560.7767,88.99167,119.328415,134.84407
2780,61.717922,64.30341,2.8471432,26.993046,4.1684184,554.27606,88.45359,119.81871,132.55006
2781,61.96144,65.46934,2.7734392,27.026226,4.1025333,551.59534,86.65698,118.80071,130.0359
2782,63.1175,67.08778,2.6943693,26.170687,4.0926,558.5745,86.44092,119.724266,129.209
2783,64.05781,67.65529,2.6833317,26.041927,4.0871005,565.0663,86.74904,118.98165,128.90057
2784,64.35009,67.751396,2.6622033,26.130043,4.0624633,562.85406,85.07579,119.16488,128.19012
2785,64.7006,67.842026,2.6764216,26.273544,4.0412126,556.1433,85.210175,119.4343,129.01048
2786,64.93596,68.638535,2.665951,26.58507,4.0890346,555.90643,86.57758,118.9577,130.61769
2787,65.07571,68.802475,2.6294224,26.27834,4.1109886,554.7132,87.074234,119.004555,131.23854
2788,65.288185,69.612114,2.5671656,26.511234,4.1523438,551.04486,86.6052,119.01966,132.08539
2789,65.22221,68.61419,2.5463667,26.57301,4.124364,553.2714,86.33954,118.43685,132.43347
2790,65.42197,68.241585,2.5495622,26.477606,4.131631,556.55884,86.873116,119.6751,132.08403
2791,65.10024,65.640816,2.502505,26.751085,4.1436605,551.4037,87.09251,118.613,129.1455
2792,64.15902,65.10959,2.5095563,26.838823,4.163202,558.3485,85.16406,119.0743,127.25287
2793,62.87352,64.72271,2.5712504,26.55439,4.132159,552.22156,85.11597,119.374,128.06131
2794,61.35668,62.72344,2.5475917,26.130095,4.1203513,553.5174,85.121086,118.98393,127.610115
2795,61.29069,62.19174,2.5384715,26.120398,4.1324677,551.11865,83.882675,119.38634,126.978035
2796,60.79848,62.177135,2.5630333,25.972733,4.0580826,550.22614,81.45107,119.88025,127.15639
2797,61.20022,63.29103,2.5535326,25.98173,4.0559115,550.24976,80.792206,120.13299,127.5771
2798,61.05503,63.450054,2.5886428,25.700418,4.0970883,550.4749,80.97313,121.47693,128.04845
2799,61.42794,64.03723,2.6248503,25.23802,4.069842,541.4864,81.02945,121.11618,126.85024
2800,60.365932,63.260735,2.6146774,25.244324,4.003046,556.20856,80.479866,121.63284,125.525566
2801,59.561436,63.33289,2.6310716,25.344559,3.9751558,558.2688,79.25076,120.03375,122.65427
2802,60.15267,62.865234,2.5692427,25.38917,4.113077,557.2317,78.83444,121.71282,122.403885
2803,59.33678,62.932144,2.512813,25.375938,4.135482,554.9612,78.845345,122.59887,124.39097
2804,59.918312,62.32337,2.521861,25.53005,4.0914993,559.42834,79.58999,123.33582,124.1494
2805,59.470333,63.50465,2.5279598,25.546698,4.110065,572.5204,80.64555,124.273125,125.57044
2806,59.4931,62.76915,2.5177639,25.739311,4.0787954,576.2085,81.10478,124.028275,126.15968
2807,59.88058,62.887997,2.5558407,25.481941,4.0530524,574.4181,80.91349,123.33446,127.388916
2808,60.048462,63.18322,2.5985644,25.639805,4.034128,579.4037,81.44908,122.74841,128.00809
2809,59.589867,64.7262,2.6107404,25.80864,4.133123,588.7263,82.66483,122.379585,130.13544
2810,61.5371,66.61766,2.6518528,26.11076,4.20714,591.65533,84.40267,122.10272,131.49295
2811,61.944775,66.359024,2.6758602,26.429926,4.219834,589.7051,84.16108,121.33017,129.84538
2812,62.170166,66.588005,2.6991122,26.356236,4.248549,594.8339,83.52706,120.917336,130.53288
2813,62.517483,67.106674,2.7220898,26.520046,4.24248,604.573,83.41646,120.518074,131.44498
2814,62.793182,66.4522,2.7151067,26.736954,4.269031,619.031,83.89493,120.24936,131.14459
2815,61.669556,65.44653,2.7298784,26.729145,4.2776628,643.15173,84.79507,119.01573,132.27362
2816,62.069405,66.60062,2.7259073,26.59705,4.3169255,654.3567,85.903175,118.38713,134.13155
2817,62.06216,65.931435,2.775494,26.667883,4.4148226,676.55554,86.49714,118.908165,137.32892
2818,61.607964,65.845,2.8326156,26.770641,4.6177607,694.41364,87.44263,118.66759,140.61449
2819,63.726063,66.95441,2.8813357,26.721708,4.61809,694.4279,87.58358,119.09457,143.26495
2820,63.24987,67.4072,2.898061,26.578154,4.5820293,702.6503,86.80814,119.80506,143.11154
2821,63.50273,67.986565,2.9121206,26.536419,4.5140343,727.0357,87.3192,117.183624,141.1171
2822,64.29071,67.26393,2.9363112,26.706448,4.5454464,730.02856,86.967186,116.06789,140.07932
2823,64.186134,67.40558,2.9455094,26.9628,4.524833,740.65533,86.5607,113.95371,138.99141
2824,64.35391,68.0016,2.936993,26.806887,4.561105,747.2071,86.273254,114.33415,142.46384
2825,65.550446,68.27255,2.9405909,27.102211,4.631312,753.57416,86.988686,115.11955,146.43004
2826,65.13754,68.31438,2.938431,27.37295,4.737607,760.6053,88.839775,116.22598,149.56918
2827,65.21769,68.180084,2.9232988,27.637518,4.7756643,756.2475,88.469185,118.134796,150.21843
2828,65.18657,68.27561,2.9463716,27.637583,4.8140836,758.6298,87.52759,118.80973,149.33167
2829,65.39622,68.58963,2.9686487,27.48476,4.7789416,758.0376,88.28991,119.02071,147.69945
2830,65.28876,68.39415,2.966534,27.603056,4.7598376,735.9432,86.92499,116.81727,146.95746
2831,65.13957,68.19592,2.9603646,27.666721,4.6569533,704.63434,84.73927,116.10373,144.9293
2832,65.20504,68.59017,3.0444262,27.921051,4.7168665,669.81226,83.759735,115.629585,143.86464
2833,66.07401,68.94964,3.0234845,28.208055,4.7480893,659.0898,83.89558,116.39083,146.9217
2834,65.790405,67.73302,2.9804037,28.255892,4.7356076,652.8414,83.957344,116.98171,149.1086
2835,64.78169,66.37397,2.9436183,28.2747,4.6772594,655.0017,82.56799,116.67755,150.68976
2836,64.26752,65.97709,2.923887,28.043568,4.5560646,657.5646,82.365906,117.34617,150.4309
2837,64.33707,67.04626,2.88915,28.011488,4.555305,652.86005,82.64068,117.13674,149.45015
2838,65.260666,67.49278,2.9095209,28.28913,4.5516696,630.85986,83.05067,116.87121,149.49432
2839,65.331375,68.65674,2.9508533,28.08703,4.520756,621.5274,82.7124,117.06848,152.27312
2840,65.67046,68.66096,2.9552212,28.122236,4.6006165,643.1563,82.79922,116.72155,153.6005
2841,65.86981,68.97088,2.9760911,28.202147,4.7188907,650.6193,82.764854,116.081314,157.40613
2842,66.42773,69.16047,3.058158,28.32465,4.733189,671.7308,83.20258,114.46277,160.54756
2843,66.98951,70.471115,3.071394,28.331903,4.6884985,679.5851,83.42755,116.222824,161.61258
2844,67.69901,71.37205,3.0454268,28.246225,4.544552,667.3226,83.87414,117.17066,160.05354
2845,67.86441,70.9996,3.07727,28.182661,4.5513096,677.3284,85.0802,116.96296,159.90584
2846,68.77415,71.22827,3.06422,28.146593,4.513913,679.4026,84.6445,116.97115,158.42531
2847,69.54361,71.93892,3.0958629,28.143663,4.5743146,683.1107,85.164604,117.1353,157.84381
2848,69.6222,72.53523,3.1285567,28.2445,4.5653067,693.9466,85.79907,117.18742,158.50507
2849,69.98453,72.33989,3.1278205,28.349531,4.578747,702.0461,86.82927,117.53449,158.55238
2850,70.11457,72.43138,3.2373228,28.494385,4.5522876,697.6271,87.08919,118.65488,158.35814
2851,70.06401,72.51757,3.3193817,28.487944,4.5608144,675.7047,85.93407,119.80855,157.34293
2852,70.75691,73.42828,3.265116,28.315289,4.4627233,678.2718,85.43435,120.98257,153.01692
2853,71.999,74.14907,3.261818,28.251802,4.403949,674.72595,85.385216,122.407166,151.4886
2854,72.001526,73.30541,3.2481062,27.775646,4.239221,654.035,85.03673,120.697075,149.07416
2855,71.95186,73.48217,3.202095,27.144749,4.1818867,658.8801,85.0875,121.096146,149.09122
2856,72.13304,73.84996,3.209093,26.886383,4.1606274,660.3129,84.62931,120.8005,149.8858
2857,72.44537,74.64958,3.2426682,26.609503,4.224521,666.22754,84.40927,122.39559,150.16847
2858,73.08553,74.62106,3.2916174,26.664738,4.2874613,669.55475,85.44535,122.64019,151.9622
2859,73.18097,74.96172,3.359333,26.69379,4.297185,663.5927,85.6197,122.57077,152.35179
2860,73.22637,75.81136,3.4659479,26.469618,4.3037252,646.2947,86.34531,122.83469,154.25069
2861,73.61352,75.23959,3.5644646,26.61678,4.243851,665.9812,86.12677,121.91148,156.55217
2862,73.74175,74.73498,3.5910544,26.583878,4.259944,683.7274,86.37401,122.040146,158.9749
2863,73.70043,74.850746,3.6304612,26.512985,4.289944,714.43524,85.6053,122.70392,159.50314
2864,73.952545,75.31989,3.6308124,26.639854,4.263278,722.31793,85.11076,123.29522,158.00995
2865,74.472984,75.36738,3.6381571,26.822315,4.3257422,716.44446,85.97253,122.5904,156.01889
2866,74.689354,75.021255,3.6299179,26.781893,4.2886047,675.8828,86.52997,122.00486,151.8674
2867,74.339714,74.17802,3.5991678,26.531885,4.337763,662.7592,86.31581,121.483536,149.5076
2868,73.53862,73.713844,3.6336713,26.668854,4.3020954,644.53204,86.00114,119.6923,150.2995
2869,73.97995,74.21341,3.660173,26.763035,4.33511,634.4038,86.98943,119.310425,149.36986
2870,74.05036,74.65144,3.7084842,26.786898,4.355574,658.50836,87.495766,120.13216,152.38118
2871,74.55665,75.36689,3.7150679,26.775219,4.319467,678.2806,88.31364,121.52678,151.64636
2872,74.16043,74.842735,3.6715722,26.750284,4.298841,680.9574,89.04379,121.88615,154.89671
