,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
2717,106.15817,118.87013,57.835278,48.166756,40.045055,89.71349,37.488037,133.68657,52.06859,42.121937
2718,105.56553,119.072495,58.416847,48.905006,40.132404,89.763306,38.399918,133.96762,52.490456,41.45941
2719,106.37989,119.33085,58.954567,49.889748,40.163845,89.61291,39.22747,133.5967,52.17881,41.48264
2720,105.96363,118.66852,59.262173,50.231358,40.324547,89.44521,39.859306,133.17433,52.386925,41.961643
2721,105.16351,120.138504,59.562183,51.00728,40.849396,90.18644,40.12671,132.29546,52.74872,42.818924
2722,105.46852,120.08598,59.857666,50.854588,41.00373,90.27342,40.653973,132.28789,52.283825,43.16144
2723,105.467026,120.69657,59.560432,50.757446,41.40277,90.51614,41.088707,132.72656,52.97224,43.245766
2724,104.84181,121.42445,59.534584,50.50015,41.846195,90.67038,41.73228,132.27621,53.27968,43.521084
2725,104.72413,120.69261,59.596912,50.59848,42.237083,91.43809,41.902737,130.31822,53.348457,43.52745
2726,105.82005,119.3774,60.07477,50.45775,42.805264,91.97543,41.48294,130.6249,52.91962,44.003597
2727,105.513756,119.1221,60.65168,50.42944,42.783524,91.40758,40.647713,130.15598,53.080837,43.860508
2728,104.39045,120.37859,61.167683,50.49379,42.862797,91.406845,39.76874,130.43877,53.639305,44.41199
2729,105.36765,121.04443,62.24722,50.682636,42.712254,91.491516,38.86252,129.797,53.421932,44.27004
2730,106.497314,120.53868,62.912804,50.628086,42.83915,91.61165,38.448215,130.26408,53.76158,43.57369
2731,106.715744,121.10836,64.06599,50.08296,43.301453,90.892624,38.34688,131.10657,54.20824,43.81047
2732,107.230965,119.60589,64.40901,48.555542,43.254036,90.659546,38.083046,130.46297,53.4336,43.134666
2733,107.007645,119.08156,64.83725,47.506054,42.612396,89.719604,37.3019,132.37749,53.39136,42.78738
2734,106.533806,119.25812,65.43389,46.839844,42.756084,88.83734,36.97151,132.9688,53.38386,42.609245
2735,106.50327,119.445694,65.256165,46.71086,42.523888,88.70089,36.754066,132.71783,53.849724,42.340733
2736,106.81429,120.09059,65.28487,46.211563,42.38861,89.0126,37.14033,132.9164,54.069996,42.387653
2737,106.79192,119.254295,65.091415,47.433083,41.66408,89.96468,37.140205,133.81573,53.97079,42.32237
2738,106.21075,120.22207,64.63958,47.646152,41.14223,91.0058,37.12412,134.38417,54.513844,42.60739
2739,106.87924,120.609665,64.897995,48.541203,41.15016,92.85825,37.096916,134.72462,54.65919,42.181084
2740,106.97043,119.651146,64.37244,49.339233,40.682465,94.48607,36.794056,134.78119,54.1723,41.920868
2741,107.48591,120.472984,63.75168,50.038235,40.97141,94.37281,36.576138,134.63243,53.415356,42.94922
2742,107.74439,121.82327,63.143513,50.710613,40.923275,94.2048,36.348373,133.23413,51.828968,43.879704
2743,108.13901,123.77045,62.77489,51.067772,41.24887,93.9092,36.66213,133.334,51.130627,44.327003
2744,108.76038,123.500015,63.269688,51.07515,41.47796,93.64456,36.76286,133.87242,50.94339,45.012794
2745,108.96211,124.173134,62.87728,51.372448,41.491734,93.40617,37.030735,134.57231,50.67754,45.776585
2746,108.34892,123.89688,62.857193,52.1939,41.22699,93.63807,36.60031,133.40141,50.33964,46.78843
2747,108.59805,122.20696,62.447636,54.530994,41.152687,94.62977,36.611637,131.94833,50.13144,47.712383
2748,108.67958,123.252,62.015038,55.790558,41.3237,94.80089,36.580723,128.87038,50.199287,48.852493
2749,108.669556,123.39502,62.00896,56.459213,41.157497,94.96737,36.502586,128.09389,49.25292,48.673084
2750,109.23036,123.55828,61.562397,56.526512,41.295105,96.14341,36.602196,128.502,48.693237,48.87188
2751,109.87422,124.30531,61.830746,56.850872,41.44752,96.74348,36.559982,129.79814,48.8852,49.568604
2752,109.781586,125.46179,61.596527,57.56666,41.9093,96.76204,36.677883,130.08313,48.825882,48.717445
2753,110.05585,119.862816,61.077457,57.83497,41.860397,96.80176,36.599155,130.64996,48.60709,48.630863
2754,110.78921,115.49701,61.035637,57.659435,41.843555,98.125404,36.851917,131.90237,49.06823,48.388565
2755,111.133934,116.11974,61.352234,57.2617,42.04732,97.42979,36.931828,132.35736,49.376793,47.347446
2756,111.605255,116.43124,62.232563,55.993603,41.870346,95.24158,36.726963,129.63072,49.245834,47.106384
2757,112.86837,115.38369,62.0541,55.786736,42.393436,93.993675,36.36849,128.90413,49.415466,46.9723
2758,115.056786,115.70751,61.34427,55.298225,41.98591,92.791916,36.159607,126.8347,48.95553,46.354336
2759,115.683205,115.58235,61.575874,56.39436,41.43059,91.9326,36.067696,128.16498,49.068016,46.072105
2760,115.531845,114.39112,62.16196,57.313522,41.55532,91.27484,35.58021,129.46043,49.170227,46.278275
2761,115.98705,114.41246,62.329445,56.44988,41.88779,90.802444,35.075405,130.51442,49.301414,46.821014
2762,115.85916,115.23978,63.02009,57.795906,42.181633,90.662315,34.98784,131.93584,49.314255,47.678146
2763,117.0285,115.61952,63.628166,57.64062,42.25947,90.623665,34.969666,129.37741,49.771435,48.720905
2764,118.037575,116.33972,63.865437,58.600204,42.58836,90.33793,34.71233,127.55022,50.371243,50.0888
2765,118.51603,117.637405,63.93144,59.02607,42.890736,90.54097,34.528927,127.767136,50.49523,50.42649
2766,119.065674,118.62853,63.70154,58.21653,43.11578,90.42847,34.519184,127.17563,50.302002,50.677593
2767,119.47944,116.735344,63.50737,58.30386,43.475136,90.38292,34.635166,125.93206,50.50262,50.335617
2768,120.52601,114.23357,63.20994,59.411983,43.221058,90.86443,34.589127,124.26629,50.886436,50.58874
2769,121.31493,114.68368,62.84211,61.221962,43.56814,90.25253,34.446793,124.45468,50.55606,51.533745
2770,120.60593,115.66466,62.52567,61.856236,43.576527,89.832756,34.509323,123.43847,50.59501,52.142685
2771,121.1739,116.2447,62.456028,62.030537,43.768753,89.75282,34.507786,121.74457,51.08901,52.034214
2772,120.6693,115.65367,61.808006,62.159798,43.7976,88.87578,34.623703,122.78815,51.013107,52.480362
2773,119.889404,114.65109,62.876724,61.5956,43.94576,88.67867,34.414448,120.3574,50.97899,53.202637
2774,119.143074,116.38343,64.12061,62.709194,44.130814,88.1212,34.11633,119.91839,50.911102,54.181095
2775,118.53125,116.97179,64.70618,62.584057,44.572052,88.369064,33.891804,119.130745,51.00463,55.335335
2776,118.3801,117.896774,65.125786,62.09991,44.407974,87.4655,33.847694,120.071686,50.671047,55.967934
2777,117.81671,115.49915,65.04633,61.37924,44.048656,87.001656,33.588066,120.11089,50.0179,55.29392
2778,117.67456,115.580376,65.73433,62.02353,44.617554,87.54719,33.468613,121.055176,50.04057,56.72736
2779,117.557076,116.76761,66.27731,61.870285,44.471127,87.26671,33.356556,122.22506,50.256107,56.42725
2780,115.41216,116.33151,66.78652,61.85873,44.72241,86.421646,33.726852,120.68424,50.191883,55.946842
2781,114.647545,115.60305,66.748116,60.090126,44.65054,85.09487,33.812878,120.91367,50.099865,57.76442
2782,115.98925,116.43203,68.75537,60.227634,44.670216,84.72736,34.036724,122.55654,50.35959,58.90214
2783,114.611534,118.951294,71.13251,59.9736,45.737247,83.780045,34.2756,125.31255,51.334618,59.48723
2784,113.09269,119.35199,72.660805,60.044647,46.361973,82.98591,34.381264,125.236755,51.370193,59.466896
2785,112.63085,120.86604,72.928635,60.9097,47.286118,82.62112,34.647278,127.16095,51.27006,60.521004
2786,112.60993,122.182816,70.957924,62.082756,47.28754,83.38162,34.561077,128.49226,51.1135,60.812366
2787,112.211174,121.63757,68.77855,61.81451,47.75607,83.0348,34.75116,127.91895,51.118282,61.413723
2788,112.746925,122.89657,68.45976,62.78854,48.348587,84.15096,34.9281,128.07814,51.37695,61.18318
2789,113.50138,123.07326,67.70358,63.80286,48.764145,85.324104,35.199852,128.86827,51.457214,60.01475
2790,114.008804,123.95485,66.79771,65.02856,49.070316,85.10534,35.481094,129.8611,51.52787,60.013252
2791,114.5929,123.96114,67.44574,64.6049,49.15499,85.09631,35.469856,127.66197,51.27408,58.229687
2792,115.86648,123.48682,66.619484,64.51851,49.675,85.41697,35.426296,126.23633,51.277485,56.751026
2793,117.53729,124.47972,67.075745,64.1373,50.462624,85.75613,35.668003,127.88176,51.411633,55.733017
2794,117.09871,124.73516,66.90446,64.61115,50.55707,85.23648,35.514362,127.66029,51.67193,55.15573
2795,116.25608,125.62021,67.115524,63.60462,50.096756,84.881805,35.60586,125.010315,52.06768,55.62747
2796,116.01643,125.59958,68.32722,63.6591,50.168167,86.02757,35.398968,123.81865,51.86518,55.22341
2797,117.55848,128.32935,69.28565,64.2222,51.075344,86.18119,35.768303,124.102875,52.535694,55.912224
2798,117.9327,129.37126,71.06718,64.77987,51.428993,86.333855,36.089657,123.38887,53.748222,56.351173
2799,117.46849,129.10616,71.03577,63.47801,51.25294,87.07063,36.025505,124.41014,53.78426,56.004147
2800,117.44776,129.12471,71.53366,64.41584,51.24501,87.148834,36.11337,125.43583,53.490765,55.649006
2801,117.44031,127.14099,71.861725,64.93638,51.10027,86.835365,36.088516,126.65321,53.145164,55.958614
2802,116.67186,128.69467,74.227684,65.28525,51.239082,86.9643,36.320824,128.12448,53.590015,56.228783
2803,117.28523,128.5099,75.68645,65.24782,51.426037,87.08834,36.177567,129.08752,53.705246,55.95311
2804,116.99786,128.47714,75.7966,66.13001,51.26769,86.56773,35.923492,131.7749,53.456665,55.515873
2805,116.318924,129.26413,76.99106,66.294014,51.440845,86.05757,35.911694,132.6094,53.61648,55.37788
2806,117.19884,129.26445,76.87757,67.12308,51.452095,86.1243,36.14453,131.48535,53.594704,55.601982
2807,117.83061,129.45493,77.11392,66.4215,51.7506,86.627495,36.34628,131.80168,53.90302,55.48632
2808,117.782936,127.38538,77.3959,65.98205,51.137463,86.88873,36.5122,132.69482,53.72494,54.969677
2809,117.16432,126.370834,78.166374,65.04323,51.22315,87.01783,36.643597,131.48581,53.820545,56.421207
2810,118.198456,126.477295,79.53806,65.64726,51.435875,87.00243,37.12412,131.81665,53.834827,56.82299
2811,119.01126,127.09507,80.57152,65.03472,52.070744,86.99124,37.61888,133.31038,53.7743,56.51337
2812,119.642784,127.97098,80.54241,64.48682,50.89778,87.24702,37.991867,133.11742,54.25288,56.70113
2813,118.9893,130.10034,80.70553,63.35576,49.00736,87.49004,38.27361,133.56812,54.425915,56.151978
2814,118.72863,133.23032,79.73825,63.4836,48.699074,87.731415,38.719044,133.91177,54.778366,56.52573
2815,119.13698,134.15819,77.51749,63.04304,47.803524,87.96083,38.86744,133.10382,54.83366,55.97631
2816,119.88654,135.37596,76.66573,62.173065,47.3087,88.10418,38.822857,133.22203,54.99,55.47946
2817,119.59165,136.20888,76.16533,59.878983,47.06952,87.97782,38.60818,134.454,54.589233,55.85435
2818,119.39008,134.99678,76.16228,58.94495,46.951645,87.65391,38.494442,134.8102,54.354195,56.265373
2819,118.69673,135.5488,75.85972,58.2734,46.766808,87.35562,38.722084,134.34114,54.142166,56.626637
2820,117.88693,136.69682,76.36182,57.452858,46.5218,87.032196,38.552143,134.3095,54.376568,57.255276
