,ABT,IBM,ORCL,INTC,MO,NVS,PFE,TMUS,KO,XOM
2673,101.70969,116.51367,59.358818,50.42166,39.173737,86.68954,34.203175,112.61144,49.43216,36.956905
2674,101.25348,116.573784,59.529644,50.80381,38.981506,86.747,34.237007,113.75684,48.962482,36.748398
2675,103.9501,117.73211,59.415905,51.831505,38.892284,87.01017,34.45381,114.231094,49.777744,36.888214
2676,105.15898,116.35339,59.624237,52.24221,39.23198,87.17475,34.426067,114.82042,49.42673,36.165104
2677,105.29774,115.90685,59.11672,51.75824,39.05798,87.28519,34.369396,115.120255,49.712234,35.65984
2678,105.96585,117.453415,59.381435,51.881683,39.504257,88.05383,34.78806,116.24709,49.751514,35.40233
2679,106.09281,117.281876,59.772804,51.86831,39.61412,87.316246,34.500843,115.93136,49.06537,35.414223
2680,107.01125,118.40953,60.249264,51.992332,40.355186,86.67491,34.471397,115.055336,49.77457,35.76002
2681,106.86256,123.54968,60.653564,53.02586,40.414577,86.8217,34.797783,115.3388,50.306908,36.409428
2682,107.96706,123.67264,61.18708,53.18384,40.669525,87.4864,34.716125,116.31226,51.044323,36.474922
2683,109.09841,122.24611,61.592255,53.70531,40.651966,87.932816,34.725857,118.67599,51.231525,36.686543
2684,108.38645,120.884026,61.248367,53.95819,40.040382,87.772545,34.78694,120.54458,51.01415,36.352272
2685,107.39625,120.761696,60.635555,53.701015,39.872944,87.25554,34.80234,118.03006,50.654705,36.05795
2686,106.33778,119.854256,60.44859,54.00598,39.848278,86.46403,34.655106,116.78244,50.764885,36.164894
2687,106.7385,121.09919,60.2399,54.29948,39.743057,85.825,35.28279,116.00568,50.33295,36.041706
2688,105.99028,120.46144,59.682674,54.503162,39.597923,86.139725,35.720226,114.728455,50.062572,35.862263
2689,106.64664,116.09026,59.52238,54.203022,39.212166,85.962906,35.638775,113.98504,50.492554,35.96198
2690,105.29613,112.82807,59.63969,53.72825,38.93266,84.7226,35.24485,111.95451,50.325504,35.758926
2691,107.07515,111.59232,59.907986,53.93476,38.95625,84.333336,35.310272,110.98807,51.04328,36.347813
2692,106.536446,111.51294,59.715668,51.00399,38.97846,84.5234,35.799744,111.023155,50.75391,36.3746
2693,107.02765,110.20155,58.233,48.35629,38.92965,84.377266,35.86167,110.01104,50.531773,36.203995
2694,106.305275,108.08373,57.489864,46.83622,38.08702,82.48083,35.46404,110.28261,50.390728,35.860325
2695,105.96275,103.42535,56.07227,44.741158,37.542717,79.97284,34.415737,109.050865,49.23021,35.068977
2696,103.866425,104.12053,55.957905,44.1119,37.20254,78.65199,33.471786,109.058105,48.506058,35.221146
2697,103.57926,106.13706,55.82683,44.340683,36.544315,78.27412,33.486717,110.418495,48.41199,34.95726
2698,104.2136,107.49767,56.157234,43.90783,36.621735,78.73015,33.93835,110.8021,48.54322,35.473705
2699,104.661865,108.67679,56.62685,44.052036,37.27191,79.79918,33.976845,111.15309,49.171898,35.856396
2700,106.73649,108.706635,56.777832,44.704254,37.9917,81.926895,34.662884,113.79207,49.58504,35.72551
2701,108.915695,107.919685,56.708218,45.682365,37.822803,83.392845,34.438694,116.032234,49.634686,35.639866
2702,111.30307,107.753654,57.032734,45.714542,37.58176,84.18818,34.478626,120.60322,50.009068,35.00103
2703,110.085594,110.419136,56.895706,45.93078,37.98402,84.5033,36.10279,122.722946,51.801067,36.33817
2704,110.067894,111.72027,56.79185,45.893265,38.730213,84.7981,36.566048,122.94903,53.366154,37.01506
2705,109.42001,112.68817,57.108772,45.860287,39.331234,85.74845,36.340523,125.42925,54.00777,37.50596
2706,109.74389,110.37477,56.803043,45.880543,39.687557,85.83584,35.982693,127.9834,53.53314,37.386795
2707,109.71587,111.90766,57.227337,45.65071,40.220592,86.03044,36.228905,130.78424,53.953255,37.110237
2708,111.91844,112.17389,57.240566,45.72636,40.822994,86.256584,35.909664,131.75511,54.052563,38.414852
2709,111.78351,113.31319,57.298,45.7078,40.81744,86.532425,36.025536,130.37737,53.9645,38.804382
2710,110.35103,113.7348,56.86829,45.588425,40.28006,86.0287,35.896763,128.85184,53.25636,38.778786
2711,110.06402,112.98632,56.622143,45.91719,40.40564,86.9064,35.855995,128.70526,53.72965,38.956028
2712,108.80774,112.48679,56.108917,45.7381,40.33933,87.92449,36.100323,128.6873,53.659,38.67631
2713,107.358925,114.84421,56.295063,46.31474,40.177505,88.061935,36.421833,127.519936,53.43512,39.900127
2714,106.251976,118.04092,57.054733,46.411423,40.54365,88.071556,36.608414,126.43918,53.077858,40.84669
2715,105.77757,118.68585,57.430176,46.84036,40.59065,89.27702,36.696854,127.24705,52.984497,41.472134
2716,105.55014,120.17683,57.889355,47.80873,40.77429,90.18912,36.743725,129.44334,53.186165,41.482277
2717,105.461105,118.97383,58.018246,47.84722,40.297523,90.99115,37.639473,131.13216,52.511135,40.66358
2718,105.51963,117.80385,58.682728,49.355087,40.26172,91.05029,38.9353,131.21341,52.509926,40.235394
2719,105.60856,118.68119,59.237785,49.92593,40.249832,91.618774,40.101746,130.78871,52.208843,40.458214
2720,104.80354,119.41834,59.35724,50.53253,40.33279,91.34241,40.336742,129.67863,52.915363,40.749165
2721,105.67519,120.986404,59.594162,51.823376,41.008442,91.56075,40.210808,129.20888,53.541813,41.740833
2722,105.105156,119.965454,59.773262,51.268208,41.544834,91.90111,40.89504,129.87155,53.567245,42.08254
2723,103.95803,120.8865,59.292088,50.93733,42.207153,91.34503,41.846012,129.94603,53.753696,42.38049
2724,103.6672,120.533714,59.66068,50.725266,42.7646,91.55682,41.77679,129.30936,53.689106,42.85273
2725,103.88773,120.14236,59.412193,50.32201,42.85879,91.67015,42.02938,129.23717,53.602566,43.38856
2726,104.159256,119.715935,60.235023,50.05261,42.96841,92.035126,41.31159,129.16086,53.334663,43.975872
2727,104.93943,119.28755,60.507244,50.6021,43.020782,91.43876,40.069546,127.74646,53.753292,43.14903
2728,105.991295,119.29971,61.261127,50.48245,42.844322,90.480804,39.090282,126.47846,54.096474,42.98794
2729,105.629105,120.0906,62.484276,50.81049,43.15046,91.00974,38.276684,126.82325,53.6547,43.41331
2730,105.97527,120.70499,63.359898,51.0579,43.07233,91.52843,37.489563,128.29205,53.493526,44.09291
2731,106.34611,120.37432,64.47874,49.489548,43.56641,91.290375,37.310154,130.22823,53.746258,44.316776
2732,106.96107,119.19471,64.750404,47.580093,43.489426,89.504776,37.220036,129.92651,53.46903,43.207355
2733,107.2889,119.017044,65.0367,46.618782,43.08845,88.68941,36.818077,130.39096,53.5143,42.693623
2734,106.9005,118.60184,65.24629,46.249187,43.293194,88.260826,37.244896,130.85081,53.67481,42.346165
2735,107.179085,118.587204,65.04617,46.61393,42.229424,88.10357,37.07138,131.3261,54.0206,42.69611
2736,107.05196,119.6759,64.93208,47.44925,41.886444,89.77158,36.695206,132.62366,54.38872,42.8544
2737,107.348816,119.033325,64.40096,48.03382,41.39115,91.907845,36.77136,132.478,54.584835,42.644024
2738,107.07993,118.81509,63.88404,48.336555,41.321426,93.336334,36.684807,131.85326,54.74891,42.542263
2739,107.799904,119.91147,64.19666,49.17129,41.326504,93.991295,36.73893,133.47397,55.204544,42.06447
2740,107.74819,119.590385,63.51885,49.948765,41.068005,94.46641,36.871635,133.00197,54.179626,42.573307
2741,108.530045,120.47874,63.010147,50.58161,41.13634,95.396935,37.03833,132.58195,52.93329,43.407776
2742,108.41315,122.110535,62.449085,50.934956,41.45759,94.447624,36.73199,131.35982,51.618435,44.44101
2743,109.15559,123.64414,62.311058,52.246727,41.750942,93.77654,36.689667,131.23947,50.773075,44.842335
2744,109.64577,122.887405,62.845657,51.878407,41.95021,93.81536,36.7974,133.1079,51.100986,45.10216
2745,109.91683,123.18434,62.76211,52.12797,41.776634,94.286476,37.46951,132.71602,50.850193,45.77159
2746,108.97347,123.32782,62.455914,52.70843,41.473312,93.995,37.353394,130.46089,50.265724,46.82825
2747,110.032974,122.59583,62.02086,54.66917,41.44099,93.21193,37.092773,128.49051,50.653732,47.785748
2748,108.87039,123.58497,61.418262,57.71751,41.208023,94.10135,37.055336,125.19345,49.994076,48.711414
2749,109.397446,122.657166,61.503353,58.638107,41.368393,95.30377,36.72148,125.228294,49.16948,48.24054
2750,109.93204,123.83932,60.996227,59.21842,41.517384,96.51108,36.686928,126.98329,49.213688,48.59766
2751,110.64778,124.43974,61.035545,59.072212,42.05793,97.002495,36.6403,129.07576,48.885807,49.18287
2752,110.65753,125.4615,60.90619,60.76316,42.116238,97.32453,36.392403,129.70096,49.541035,48.841156
2753,110.906654,117.46248,60.307938,59.223087,42.04642,97.66671,36.411697,129.64369,49.221348,48.53894
2754,112.04485,115.30485,60.60072,57.78319,42.255203,98.3565,36.847107,130.0785,48.978184,47.51679
2755,112.08731,115.772675,61.209717,56.337635,42.352303,97.260216,37.09717,130.3612,49.729046,47.12256
2756,112.373184,116.3159,62.017033,54.36989,42.125046,94.57021,36.65701,126.18974,49.28731,46.980305
2757,115.245865,116.02865,61.696415,54.599834,42.50988,93.050644,36.04988,126.75302,49.651676,46.701084
2758,118.65199,115.36192,60.929947,56.046852,41.869667,91.307884,35.733955,127.2563,49.41905,46.32381
2759,119.57659,113.64461,61.289913,56.169163,41.293625,89.571976,35.81539,128.0181,49.160667,46.003212
2760,119.54796,114.14698,61.982624,57.09742,41.627766,89.084526,35.344692,130.37535,49.590393,46.277737
2761,119.565445,114.39082,62.258514,57.17604,41.595795,88.786896,34.834915,129.08203,49.351368,46.845455
2762,118.516464,113.487434,63.07363,58.24076,42.37566,89.17201,34.706833,129.51451,49.009686,47.91744
2763,119.81667,115.49621,63.30749,58.987617,42.68292,89.3168,34.73862,127.16494,50.199924,49.09307
2764,120.916016,117.64219,63.38817,58.993984,43.079327,90.15919,34.634796,126.0611,50.364567,50.515503
2765,121.6428,115.97949,63.66253,59.45292,43.429615,91.45329,34.828617,125.91035,50.5982,50.731052
2766,122.474106,115.05802,63.381203,58.673183,43.44525,91.34186,34.675797,124.751884,50.688713,50.54351
2767,124.39406,116.312744,63.024498,59.50557,43.430527,91.653496,34.453583,125.324585,50.80246,50.01717
2768,125.228516,116.274765,62.675865,61.421543,43.493877,92.08495,34.528496,126.053154,51.581112,49.938614
2769,125.25576,114.20592,61.95322,62.058197,43.69336,91.65599,34.749496,123.00979,51.162216,51.200672
2770,124.55867,114.5905,62.207752,62.953686,43.6252,90.4997,34.90333,120.86723,50.89235,51.70988
2771,123.04332,115.29438,62.081406,62.042545,43.774796,89.21646,34.619347,119.399376,51.433285,51.958893
2772,121.5518,114.160225,61.185955,61.96856,43.89072,88.30988,34.38358,119.207855,51.05175,52.426956
2773,120.682304,114.64621,63.092724,62.083332,44.27505,87.875435,34.272663,118.535835,51.25766,53.1768
2774,119.3218,116.253,63.838737,62.035664,44.422478,86.88946,33.99772,119.35407,51.28269,54.3996
2775,118.20024,116.84541,64.61755,62.897278,45.029713,86.420006,33.70703,120.77728,51.324276,55.164673
2776,116.27054,117.264114,65.11674,60.802402,44.896503,86.6155,33.73796,120.89013,51.238094,55.46154
2777,115.8872,115.148575,64.59075,60.899433,44.43046,86.083786,33.56491,120.98848,50.156147,54.81903
2778,116.965706,114.882256,65.75784,61.65901,44.496452,86.81584,33.519695,122.740814,50.027966,55.95349
2779,116.78262,114.94763,66.16647,61.853554,44.50696,88.0129,33.571182,123.21037,50.612286,55.805603
2780,115.19273,116.10439,66.313835,61.10819,45.03365,87.54106,34.051743,120.84098,50.37088,56.232216
2781,112.25833,115.96394,66.139854,59.05019,44.89411,85.50414,34.14174,119.32118,50.509712,57.396954
2782,112.244736,116.76372,68.27908,59.79087,45.025917,84.46285,34.177444,123.377525,51.1007,58.810753
2783,111.14204,118.214424,70.69609,59.250557,46.359108,84.02015,34.305836,126.807106,51.847275,60.42001
2784,111.63079,119.01646,72.49316,60.916378,47.082756,83.43683,34.430878,128.76585,51.749134,59.857193
2785,111.58958,120.58304,72.07999,62.411846,47.975773,83.414406,34.65614,130.00175,51.681797,60.563873
2786,112.77402,121.45211,68.979836,62.681435,48.26989,84.09044,34.775955,128.20456,51.5032,60.48166
2787,111.875404,121.56688,67.31971,62.537365,48.72127,83.990585,34.834167,127.8063,51.38602,61.180515
2788,112.87043,122.90543,67.02602,63.525707,49.53797,84.26834,35.186295,126.80392,51.483215,60.531017
2789,113.24431,122.38817,66.488365,64.066696,49.379253,85.36179,35.416843,128.07321,51.6272,59.323875
2790,113.55447,122.95025,66.15078,65.7052,49.86163,86.104225,35.703297,128.2914,51.628983,59.783245
2791,113.69136,124.7192,65.86724,64.96346,50.568707,85.78905,35.72735,126.71898,51.419346,58.323475
2792,115.383095,123.952934,65.42282,64.20959,50.844418,85.86508,35.53787,125.68605,51.570538,57.45221
2793,117.085304,124.67097,66.093185,64.53033,51.600876,86.34745,35.74136,125.57384,51.60745,56.041843
2794,117.82088,124.75516,66.40583,64.153336,51.141384,86.51551,35.520504,123.53828,51.92055,55.12671
2795,117.8399,125.33948,66.493614,63.038002,50.489674,86.45163,35.54465,121.684944,52.18522,55.88993
2796,117.67095,125.94066,67.49345,62.18065,50.652645,86.86345,35.60452,121.73398,52.471256,55.948395
2797,118.36338,129.25816,68.70591,63.66234,51.722725,87.35335,35.884563,121.710724,53.435875,57.2208
2798,119.1414,129.6344,70.49763,63.31548,52.510353,87.41304,36.313488,122.165764,54.278923,56.924194
2799,118.49758,128.95937,70.70298,63.995605,52.2204,87.621216,36.179214,122.98216,53.97749,56.671738
2800,117.661385,128.0701,70.3619,64.91041,52.101665,86.7507,36.118763,123.80148,53.548904,56.43716
2801,117.371994,127.113014,70.97712,64.08179,51.50338,86.11595,36.142723,125.77112,53.32967,56.606182
2802,117.33267,129.36218,72.55546,64.484825,51.46124,87.138985,36.141563,129.14107,53.793053,56.687416
2803,117.5424,128.61296,73.51264,65.56622,51.517338,86.88958,36.090794,130.81389,53.877098,56.336105
2804,117.372536,129.14003,73.74126,65.92153,51.640488,86.781136,35.9242,130.1052,53.96396,56.67342
2805,117.02924,129.10089,74.26184,66.94297,52.136852,86.67807,35.898903,129.3349,53.9028,56.241375
2806,117.59688,129.2866,74.88714,67.56179,52.123623,87.260284,36.172714,129.90839,53.885597,55.8847
2807,118.17646,128.68713,75.36163,66.41936,52.06142,87.60474,36.613377,131.82549,54.143223,55.486763
2808,119.25569,126.51165,75.71903,65.51692,51.85779,87.3505,36.888855,131.471,53.701286,55.499367
2809,118.399086,126.58134,76.4092,64.62684,51.751575,87.11099,36.934265,129.87587,53.791206,56.88643
2810,119.181145,126.71727,77.914474,64.1209,51.812176,87.2591,37.2497,130.38097,54.046616,56.47881
2811,119.59259,127.25196,78.40347,64.15229,52.512947,87.46012,37.968708,131.34346,54.39176,56.849648
2812,120.965645,127.25277,78.50775,64.30379,50.880802,88.21916,38.633957,131.5314,54.712948,56.74163
2813,119.247375,130.53644,78.61228,62.98499,48.88037,88.37525,38.986797,130.70914,54.707382,56.182938
2814,119.92367,134.69997,76.33281,62.681293,48.199444,88.41517,39.25293,130.38106,55.125908,56.313534
2815,119.05106,135.53865,74.57316,62.438305,46.836956,88.26524,38.95318,130.61871,55.124752,55.44334
2816,119.336,135.23663,73.68972,60.4382,47.17322,88.46505,38.591064,132.19012,55.300575,55.78075
2817,119.43066,134.64256,72.94211,58.867313,47.891857,88.39862,38.59018,132.6733,54.8061,55.75162
2818,119.15747,134.73056,73.5401,57.8213,47.897736,87.61294,38.39673,132.20082,54.519382,56.251583
2819,118.73248,136.01067,73.123276,56.94142,47.892212,86.89873,38.383556,130.62296,54.313465,57.368584
2820,118.03706,137.10355,73.79818,57.461243,47.132477,86.359825,38.451496,131.08698,54.68536,58.227642
2821,117.38636,135.9146,74.333466,57.425846,47.609013,85.88756,38.37934,131.06956,54.506054,57.74
2822,116.29067,138.39154,75.22359,56.69917,48.16961,86.10211,39.243694,130.0335,54.878254,58.22948
2823,114.87931,138.75972,76.71143,56.213562,48.376907,85.75163,39.691204,127.44406,54.752674,58.705086
2824,114.63673,138.65407,78.02571,56.45898,48.595585,85.99471,39.714695,129.91417,54.67501,60.067043
2825,115.3257,140.52364,78.42836,56.95367,49.275536,86.87489,39.398514,135.2215,54.914387,60.935467
2826,115.13002,140.26796,78.97917,57.079712,49.95201,87.89057,39.36459,138.1179,55.047207,61.619408
2827,115.120544,139.05359,78.78289,56.918667,50.365112,88.12583,39.595985,137.0279,55.36871,62.440903
2828,114.4931,138.02394,77.537315,55.930435,50.51844,87.72058,39.5385,136.46912,55.132477,61.735493
2829,113.312164,136.27974,76.04917,54.247707,50.28507,87.77647,39.46686,136.13239,54.781776,60.58706
2830,113.47278,136.59462,75.82791,53.69487,50.461,88.450035,39.7147,137.55977,54.882523,59.615444
2831,114.51806,138.854,76.55809,54.398758,50.713665,88.79225,39.69985,139.91522,55.206753,60.08542
2832,113.178505,138.75356,77.204285,54.911785,50.209263,88.61111,39.77364,139.91055,55.090523,61.258556
2833,112.90961,138.08589,77.22907,55.57756,50.1104,88.719215,39.8522,137.12758,55.09463,60.894714
2834,113.08584,136.41937,77.25221,55.33007,50.177143,88.32496,39.735806,134.88882,54.93913,60.079273
2835,114.28152,136.5319,77.40727,55.394913,50.31359,87.98608,39.704247,134.94359,55.206364,59.457806
2836,113.9421,137.5165,77.55393,56.22667,50.129196,88.320244,39.86569,133.93079,55.22508,59.157764
2837,114.3498,137.30159,78.07308,57.008747,50.324352,88.13951,39.75534,133.56949,55.041096,59.479744
2838,114.756905,137.49744,78.17063,56.953156,49.959713,88.53335,39.459114,134.15938,55.275494,58.58595
2839,114.30935,136.80528,78.087105,57.076416,49.862103,89.07857,39.051956,137.76912,55.61032,58.86814
2840,113.74943,137.21849,77.77222,57.39946,49.96727,88.78129,38.484047,139.76505,56.121452,58.782978
2841,114.116516,136.7475,77.518715,57.577137,49.495552,88.86757,38.472954,140.15591,56.050404,59.119347
2842,108.70886,137.85808,77.770874,57.79284,49.720863,88.64936,38.30249,140.41705,55.942654,59.75506
2843,107.10704,138.85472,78.00775,57.507652,49.62493,88.85464,38.25626,140.30504,56.07371,60.118855
2844,106.18574,139.28928,78.763596,56.602253,49.872566,89.38643,38.688465,141.33734,56.492477,60.804977
2845,106.18503,140.13582,80.49806,56.961514,50.35494,89.57118,38.848568,143.84908,56.74002,61.25629
2846,105.81594,140.59708,81.72705,57.080227,50.659264,89.92371,38.8905,142.86041,56.868404,61.356194
2847,106.10821,142.18929,82.8128,57.40808,50.47256,89.90694,38.852047,142.69556,56.54115,61.717686
2848,106.55921,143.19351,83.154686,57.418983,50.350502,91.08388,39.229614,144.70901,56.26759,62.15921
2849,106.45796,144.37247,81.57027,57.22003,50.30328,92.87117,40.098385,146.33029,56.64684,62.452293
2850,107.07673,144.29922,81.468544,57.237152,50.272865,93.18979,40.04471,146.07617,56.72596,62.466026
2851,107.353836,143.68184,80.81579,57.8578,49.41621,93.567955,39.775555,143.76387,56.504192,62.102295
2852,107.56044,143.35384,80.17487,57.915623,48.55887,94.064545,39.68528,143.22482,56.225952,63.21518
2853,107.463905,141.79297,77.04061,58.254665,47.977497,94.24816,39.22377,143.95084,55.633026,64.03613
2854,109.37112,140.33556,75.6141,57.529182,47.370125,94.41298,39.18687,145.19664,55.67708,63.49118
