,CL=F,BZ=F,NG=F,SI=F,HG=F,ZC=F,CT=F,LE=F,KC=F
2776,62.704407,66.37009,2.7798722,28.046524,4.2786403,556.7826,89.17695,116.89868,138.2696
2777,61.876144,66.020325,2.7905514,27.488565,4.1452017,557.0496,87.76535,114.56718,137.51076
2778,61.429993,65.552925,2.8050475,27.103931,4.123036,550.9239,89.45131,117.621346,135.37035
2779,60.50805,63.47813,2.805146,26.699787,4.169479,556.6118,89.063065,118.67007,133.84618
2780,60.992455,63.35317,2.8155003,26.436474,4.153536,549.6782,87.39993,119.98415,131.65175
2781,62.1316,65.27312,2.76008,26.100157,4.059709,543.97406,86.04841,119.15261,128.68718
2782,63.81286,67.62829,2.6901274,25.99774,4.0621314,559.4629,86.312225,119.12526,128.31923
2783,64.208984,67.70193,2.659603,25.989834,4.044461,565.50574,86.437645,118.71654,129.22322
2784,64.02302,67.7292,2.6591747,25.847088,4.0264826,562.90155,83.84882,119.41051,128.86836
2785,64.20716,67.60349,2.6779037,26.0708,4.035526,552.36835,84.54727,118.619644,129.05461
2786,64.989174,68.74296,2.664716,26.294306,4.0642366,549.89716,86.57144,118.858025,131.68086
2787,65.913475,68.930565,2.6102138,25.938398,4.0832076,551.89087,87.32517,118.40854,132.17899
2788,65.59847,68.57695,2.5294154,26.069942,4.134343,551.5632,87.07891,119.41325,131.53769
2789,65.04353,68.22043,2.5400617,26.19641,4.093457,553.8794,86.430176,118.06564,133.08907
2790,64.68974,67.79477,2.5230606,26.186686,4.0829363,556.09717,86.38714,118.88416,132.48691
2791,62.34084,64.43217,2.5092742,26.536467,4.089395,550.66254,86.27737,118.83951,127.549
2792,62.228405,63.832012,2.5323942,26.566793,4.115739,556.3295,85.26117,119.16369,125.82566
2793,61.415936,63.96793,2.5869877,26.199444,4.1275897,550.75867,84.64517,118.47277,128.69572
2794,59.71202,61.045033,2.530436,25.88772,4.061519,549.06506,83.59351,118.76341,127.602036
2795,59.94189,62.87426,2.5282586,25.59484,4.0820193,554.79736,83.51314,118.80964,126.757385
2796,58.2974,62.34498,2.5623672,25.224226,4.0185857,547.33923,80.37723,119.98492,127.525406
2797,59.75791,62.527077,2.5615768,25.351545,4.020953,552.3996,79.73978,119.75073,128.27528
2798,60.505177,63.91783,2.581364,25.217857,4.026096,549.3684,80.40562,121.1048,127.97952
2799,60.439087,63.64037,2.6178353,24.656977,4.023868,539.43774,81.04581,120.96198,125.16497
2800,60.084137,62.83036,2.613389,24.601545,3.9873042,556.87305,80.691505,120.89468,124.2947
2801,60.39437,63.252438,2.638803,24.723145,3.9637022,559.6065,78.55515,119.897095,122.28163
2802,59.74895,62.08584,2.5577705,24.836277,4.1122055,555.78656,77.80991,121.47616,122.25602
2803,59.41765,61.867523,2.4933085,25.259491,4.172538,556.5026,79.3683,121.891945,126.1947
2804,59.84729,62.704773,2.52262,25.256428,4.0514293,557.77545,78.97532,123.34219,126.59285
